,Unnamed: 0,tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,title_std,release_date,movie,production_budget,domestic_gross,worldwide_gross,distributor,mpaa_rating,genre,movie_same_name,averageRating,numVotes,search_index,error_message
1905,2201,tt0362227,movie,The Terminal,The Terminal,0,2004,\N,128,"Comedy,Drama,Romance",terminal,2004-06-18,The Terminal,75000000.0,77073959.0,218673959.0,Dreamworks SKG,PG-13,Drama,1,7.4,484333.0,23.041666666666668,
1906,22132,tt2980516,movie,The Theory of Everything,The Theory of Everything,0,2014,\N,123,"Biography,Drama,Romance",theory of everything,2014-11-07,The Theory of Everything,15000000.0,35893537.0,123327692.0,Focus Features,PG-13,Drama,1,7.7,472968.0,11.307692307692308,
1907,2410,tt0383010,movie,The Three Stooges,The Three Stooges,0,2012,\N,92,"Comedy,Family",three stooges,2012-04-13,The Three Stooges,30000000.0,44338224.0,54052249.0,20th Century Fox,PG,Adventure,1,5.1,32755.0,7.4423076923076925,
1908,1531,tt0268695,movie,The Time Machine,The Time Machine,0,2002,\N,96,"Action,Adventure,Sci-Fi",time machine,2002-03-08,The Time Machine,80000000.0,56684819.0,98983590.0,Dreamworks SKG,PG-13,Adventure,1,6.0,128749.0,,"HTTPSConnectionPool(host='trends.google.com', port=443): Read timed out. (read timeout=5)"
1909,2949,tt0452694,movie,The Time Traveler's Wife,The Time Traveler's Wife,0,2009,\N,107,"Comedy,Drama,Fantasy",time travelers wife,2009-08-14,The Time Traveler's Wife,39000000.0,63414846.0,102332135.0,Warner Bros.,PG-13,Drama,1,7.1,155985.0,5.423076923076923,
1910,15153,tt1758795,movie,The To Do List,The To Do List,0,2013,\N,104,"Comedy,Romance",to do list,2013-07-26,The To Do List,1500000.0,3491669.0,4128828.0,CBS Films,R,Comedy,1,5.8,41222.0,20.0,
1911,357,tt0066826,movie,The Touch,The Touch,0,1971,\N,115,Drama,touch,2004-03-31,The Touch,20000000.0,0.0,5918742.0,Miramax,PG-13,Adventure,1,6.3,2143.0,84.23076923076923,
1912,5363,tt0840361,movie,The Town,The Town,0,2010,\N,125,"Crime,Drama,Thriller",town,2010-09-17,The Town,37000000.0,92186262.0,152566881.0,Warner Bros.,R,Drama,1,7.5,408256.0,34.96153846153846,
1913,1726,tt0293662,movie,The Transporter,The Transporter,0,2002,\N,92,"Action,Crime,Thriller",transporter,2002-10-11,The Transporter,21000000.0,25296447.0,43928932.0,20th Century Fox,PG-13,Action,1,6.8,316165.0,,"HTTPSConnectionPool(host='trends.google.com', port=443): Read timed out. (read timeout=5)"
1914,21886,tt2938956,movie,The Transporter Refueled,The Transporter Refueled,0,2015,\N,96,"Action,Thriller",transporter refueled,2015-09-04,The Transporter Refueled,22000000.0,16029670.0,69698495.0,EuropaCorp,PG-13,Action,1,5.2,44067.0,4.826923076923077,
1915,3137,tt0478304,movie,The Tree of Life,The Tree of Life,0,2011,\N,139,"Drama,Fantasy",tree of life,2011-05-27,The Tree of Life,35000000.0,13305665.0,61721826.0,Fox Searchlight,PG-13,Drama,1,6.8,182205.0,9.634615384615385,
1916,1696,tt0290095,movie,The Tuxedo,The Tuxedo,0,2002,\N,98,"Action,Comedy,Sci-Fi",tuxedo,2002-09-27,The Tuxedo,60000000.0,50586000.0,104429625.0,Dreamworks SKG,PG-13,Action,1,5.4,87444.0,,The request failed: Google returned a response with code 500
1917,10542,tt1325004,movie,The Twilight Saga: Eclipse,The Twilight Saga: Eclipse,0,2010,\N,124,"Action,Adventure,Drama",twilight saga eclipse,2010-06-30,The Twilight Saga: Eclipse,68000000.0,300531751.0,706102828.0,Summit Entertainment,PG-13,Drama,1,5.1,256390.0,11.807692307692308,
1918,9603,tt1259571,movie,The Twilight Saga: New Moon,The Twilight Saga: New Moon,0,2009,\N,130,"Adventure,Drama,Fantasy",twilight saga new moon,2009-11-20,The Twilight Saga: New Moon,50000000.0,296623634.0,687557727.0,Summit Entertainment,PG-13,Drama,1,4.8,295428.0,14.01923076923077,
1919,3175,tt0482629,movie,The Ultimate Gift,The Ultimate Gift,0,2006,\N,118,"Drama,Family,Romance",ultimate gift,2007-03-09,The Ultimate Gift,9000000.0,3438735.0,3438735.0,Film Foundry,PG,Drama,1,7.3,20031.0,5.326923076923077,
1920,2235,tt0365885,movie,The Upside of Anger,The Upside of Anger,0,2005,\N,118,"Comedy,Drama",upside of anger,2005-03-11,The Upside of Anger,12000000.0,18761993.0,28915761.0,New Line,R,Drama,1,6.8,22702.0,9.807692307692308,
1921,13230,tt1524575,movie,The Vatican Tapes,The Vatican Tapes,0,2015,\N,91,"Horror,Thriller",vatican tapes,2015-07-24,The Vatican Tapes,13000000.0,1784763.0,14999638.0,Lionsgate,PG-13,Horror,1,4.7,18985.0,4.865384615384615,
1922,14724,tt1695994,movie,The Virginity Hit,The Virginity Hit,0,2010,\N,86,"Comedy,Drama",virginity hit,2010-09-24,The Virginity Hit,2000000.0,636706.0,636706.0,Sony Pictures,R,Comedy,1,4.5,3968.0,4.634615384615385,
1923,5444,tt0857191,movie,The Visitor,The Visitor,0,2007,\N,104,Drama,visitor,2008-04-11,The Visitor,4000000.0,9427026.0,19174817.0,Overture Films,PG-13,Comedy,1,7.6,44176.0,34.69230769230769,
1924,14045,tt1606389,movie,The Vow,The Vow,0,2012,\N,104,"Drama,Romance",vow,2012-02-10,The Vow,30000000.0,125014030.0,197618160.0,Sony Pictures,PG-13,Drama,1,6.8,201490.0,4.4423076923076925,
1925,7156,tt1082886,movie,The Wackness,The Wackness,0,2008,\N,99,"Comedy,Drama,Romance",wackness,2008-07-03,The Wackness,6000000.0,2077046.0,3330012.0,Sony Pictures Classics,R,Comedy,1,6.9,31143.0,7.980769230769231,
1926,23493,tt3488710,movie,The Walk,The Walk,0,2015,\N,123,"Adventure,Biography,Drama",walk,2015-09-30,The Walk,35000000.0,10161183.0,61197045.0,Sony Pictures,PG,Drama,1,7.3,133622.0,59.17307692307692,
1927,1700,tt0290332,movie,The Wash,The Wash,0,2001,\N,96,Comedy,wash,2001-11-14,The Wash,4000000.0,10097096.0,10097096.0,Lionsgate,R,Comedy,1,4.8,7528.0,,"HTTPSConnectionPool(host='trends.google.com', port=443): Read timed out. (read timeout=5)"
1928,10183,tt1298649,movie,The Watch,The Watch,0,2012,\N,102,"Comedy,Sci-Fi",watch,2012-07-27,The Watch,55000000.0,34353000.0,67130045.0,20th Century Fox,R,Comedy,1,5.7,131762.0,52.48076923076923,
1929,22250,tt3007512,movie,The Water Diviner,The Water Diviner,0,2014,\N,111,"Drama,History,War",water diviner,2015-04-24,The Water Diviner,22500000.0,4200117.0,30864649.0,Warner Bros.,R,Drama,1,7.0,77336.0,13.557692307692308,
1930,14960,tt1727388,movie,The Way Way Back,The Way Way Back,0,2013,\N,103,"Comedy,Drama",way way back,2013-07-05,The Way Way Back,5000000.0,21502690.0,26853810.0,Fox Searchlight,PG-13,Comedy,1,7.4,155155.0,47.65384615384615,
1931,2426,tt0384680,movie,The Weather Man,The Weather Man,0,2005,\N,102,"Comedy,Drama",weather man,2005-10-28,The Weather Man,20000000.0,12482775.0,15466961.0,Paramount Pictures,R,Drama,1,6.6,82465.0,10.442307692307692,
1932,5562,tt0884732,movie,The Wedding Ringer,The Wedding Ringer,0,2015,\N,101,"Comedy,Romance",wedding ringer,2015-01-16,The Wedding Ringer,23000000.0,64460211.0,80171596.0,Sony Pictures,R,Comedy,1,6.6,79163.0,3.480769230769231,
1933,2319,tt0373445,movie,The Wendell Baker Story,The Wendell Baker Story,0,2005,\N,99,"Comedy,Drama,Romance",wendell baker story,2007-05-18,The Wendell Baker Story,8000000.0,127188.0,127188.0,ThinkFilm,PG-13,Comedy,1,5.5,5962.0,11.615384615384615,
1934,2427,tt0384686,movie,The White Countess,The White Countess,0,2005,\N,135,"Drama,History,Romance",white countess,2005-12-21,The White Countess,16000000.0,1669971.0,2814566.0,Sony Pictures Classics,PG-13,Drama,1,6.5,6887.0,16.365384615384617,
1935,1977,tt0327247,movie,The Whole Ten Yards,The Whole Ten Yards,0,2004,\N,98,"Comedy,Crime,Thriller",whole ten yards,2004-04-09,The Whole Ten Yards,30000000.0,16323969.0,26323969.0,Warner Bros.,PG-13,Comedy,1,5.5,58048.0,24.071428571428573,
1936,2600,tt0405469,movie,The Wild,The Wild,0,2006,\N,95,"Adventure,Animation,Comedy",wild,2006-04-14,The Wild,80000000.0,37384046.0,99010667.0,Walt Disney,G,Adventure,1,5.2,27203.0,64.11538461538461,
1937,14692,tt16911614,videoGame,The Wild Thornberrys Movie,The Wild Thornberrys Movie,0,2002,\N,\N,"Adventure,Comedy,Family",wild thornberrys movie,2002-12-20,The Wild Thornberrys Movie,25000000.0,40108697.0,60694737.0,Paramount Pictures,PG,Adventure,1,6.0,17.0,,The request failed: Google returned a response with code 500
1938,25221,tt4263482,movie,The Witch,The VVitch: A New-England Folktale,0,2015,\N,92,"Drama,Fantasy,Horror",witch,2016-02-19,The Witch,3500000.0,25138705.0,40454520.0,A24,R,Horror,1,7.0,289460.0,30.442307692307693,
1939,5055,tt0780653,movie,The Wolfman,The Wolfman,0,2010,\N,103,"Drama,Fantasy,Horror",wolfman,2010-02-12,The Wolfman,150000000.0,62189884.0,142634358.0,Universal,R,Horror,1,5.8,110315.0,8.865384615384615,
1940,11978,tt1430132,movie,The Wolverine,The Wolverine,0,2013,\N,126,"Action,Sci-Fi",wolverine,2013-07-26,The Wolverine,115000000.0,132556852.0,416456852.0,20th Century Fox,PG-13,Action,1,6.7,484849.0,9.884615384615385,
1941,2792,tt0430770,movie,The Women,The Women,0,2008,\N,114,"Comedy,Drama",women,2008-09-12,The Women,16000000.0,26902075.0,50103808.0,Picturehouse,PG-13,Comedy,1,5.0,22617.0,69.9423076923077,
1942,15667,tt1840417,movie,The Words,The Words,0,2012,\N,102,"Drama,Mystery,Romance",words,2012-09-07,The Words,6000000.0,11494838.0,16369708.0,CBS Films,PG-13,Drama,1,7.0,80704.0,82.09615384615384,
1943,2633,tt0410454,movie,The Work and the Glory,The Work and the Glory,0,2004,\N,118,"Drama,Romance",work and the glory,2004-11-24,The Work and the Glory,7500000.0,3347647.0,3347647.0,Excel Entertainment,PG,Drama,1,6.5,1186.0,12.27659574468085,
1944,8969,tt1213663,movie,The World's End,The World's End,0,2013,\N,109,"Action,Comedy,Sci-Fi",worlds end,2013-08-23,The World's End,20000000.0,26004851.0,47508505.0,Focus Features,R,Comedy,1,6.9,294125.0,16.96153846153846,
1945,2643,tt0412080,movie,The World's Fastest Indian,The World's Fastest Indian,0,2005,\N,127,"Biography,Drama,Sport",worlds fastest indian,2005-12-07,The World's Fastest Indian,25000000.0,5128124.0,18991288.0,Magnolia Pictures,PG-13,Drama,1,7.8,57364.0,,The request failed: Google returned a response with code 429
1946,7820,tt1125849,movie,The Wrestler,The Wrestler,0,2008,\N,109,"Drama,Sport",wrestler,2008-12-17,The Wrestler,6000000.0,26238243.0,46634275.0,Fox Searchlight,R,Drama,1,7.9,316319.0,11.98076923076923,
1947,5810,tt0954990,movie,The Yellow Handkerchief,The Yellow Handkerchief,0,2008,\N,102,"Adventure,Drama,Romance",yellow handkerchief,2010-02-26,The Yellow Handkerchief,15500000.0,318623.0,318623.0,Samuel Goldwyn Films,PG-13,Drama,1,6.7,8816.0,9.26923076923077,
1948,6039,tt1002563,movie,The Young Messiah,The Young Messiah,0,2016,\N,111,"Drama,Fantasy",young messiah,2016-03-11,The Young Messiah,16800000.0,6469813.0,7313697.0,Focus Features,PG-13,Drama,1,5.7,3811.0,3.1153846153846154,
1949,5848,tt0962736,movie,The Young Victoria,The Young Victoria,0,2009,\N,105,"Biography,Drama,History",young victoria,2009-12-18,The Young Victoria,35000000.0,11001272.0,31878891.0,Apparition,PG,Drama,1,7.2,65514.0,15.153846153846153,
1950,10402,tt1316616,movie,There Be Dragons,There Be Dragons,0,2011,\N,122,"Biography,Drama,War",re be dragons,2011-05-06,There Be Dragons,36000000.0,1069334.0,4020990.0,Samuel Goldwyn Films,PG-13,Drama,1,5.7,5034.0,16.76923076923077,
1951,3082,tt0469494,movie,There Will Be Blood,There Will Be Blood,0,2007,\N,158,Drama,re will be blood,2007-12-26,There Will Be Blood,25000000.0,40222514.0,77208711.0,Paramount Vantage,R,Drama,1,8.2,624437.0,6.230769230769231,
1952,19388,tt2398249,movie,They Came Together,They Came Together,0,2014,\N,83,"Comedy,Romance",y came together,2014-06-27,They Came Together,3000000.0,0.0,82780.0,Lionsgate,R,Comedy,1,5.6,24127.0,5.365384615384615,
1953,3083,tt0469623,movie,Things We Lost in the Fire,Things We Lost in the Fire,0,2007,\N,118,Drama,things we lost in the fire,2007-10-19,Things We Lost in the Fire,16000000.0,3287315.0,8120148.0,Paramount Pictures,R,Drama,1,7.1,29531.0,5.711538461538462,
1954,1989,tt0328538,movie,Thirteen,Thirteen,0,2003,\N,100,Drama,thirteen,2003-08-20,Thirteen,2000000.0,4601043.0,9505996.0,Fox Searchlight,R,Drama,1,6.8,95426.0,,"HTTPSConnectionPool(host='trends.google.com', port=443): Read timed out. (read timeout=5)"
1955,5742,tt0937375,movie,This Christmas,This Christmas,0,2007,\N,119,"Comedy,Drama,Romance",this christmas,2007-11-21,This Christmas,13000000.0,49121934.0,49733545.0,Sony Pictures,PG-13,Drama,1,6.3,10048.0,,The request failed: Google returned a response with code 429
1956,12462,tt14657208,tvEpisode,This is the End,This is the End,0,2021,\N,\N,"Action,Adventure,Animation",this is the end,2013-06-12,This is the End,32000000.0,101470202.0,126539117.0,Sony Pictures,R,Comedy,1,9.4,69.0,7.5,
1957,5164,tt0800369,movie,Thor,Thor,0,2011,\N,115,"Action,Fantasy",thor,2011-05-06,Thor,150000000.0,181030624.0,449326618.0,Paramount Pictures,PG-13,Action,1,7.0,885340.0,11.903846153846153,
1958,16488,tt1981115,movie,Thor: The Dark World,Thor: The Dark World,0,2013,\N,112,"Action,Adventure,Fantasy",thor the dark world,2013-11-08,Thor: The Dark World,150000000.0,206362140.0,644602516.0,Walt Disney,PG-13,Action,1,6.8,712580.0,8.25,
1959,1921,tt0318761,movie,Thumbsucker,Thumbsucker,0,2005,\N,96,"Comedy,Drama",thumbsucker,2005-09-16,Thumbsucker,4000000.0,1328679.0,1919197.0,Sony Pictures Classics,R,Comedy,1,6.5,21828.0,10.98076923076923,
1960,1021,tt0167456,movie,Thunderbirds,Thunderbirds,0,2004,\N,95,"Action,Adventure,Comedy",thunderbirds,2004-07-30,Thunderbirds,55000000.0,6768055.0,28231444.0,Universal,PG,Adventure,1,4.3,14333.0,32.833333333333336,
1961,15756,tt1855401,movie,Tim and Eric's Billion Dollar Movie,Tim and Eric's Billion Dollar Movie,0,2012,\N,93,Comedy,tim and erics billion dollar movie,2012-03-02,Tim and Eric's Billion Dollar Movie,3000000.0,201436.0,223652.0,Magnet Pictures,R,Comedy,1,5.3,10523.0,4.5576923076923075,
1962,5445,tt0857295,movie,Timber Falls,Timber Falls,0,2007,\N,100,"Horror,Thriller",timber falls,2007-12-07,Timber Falls,2600000.0,0.0,71248.0,Slowhand Cinema,R,Horror,1,5.2,6365.0,18.615384615384617,
1963,1746,tt0295725,movie,Time Changer,Time Changer,0,2002,\N,95,"Drama,Fantasy,Sci-Fi",time changer,2002-10-25,Time Changer,825000.0,1500711.0,1500711.0,Five & Two Pictures,PG,Drama,1,5.2,2767.0,,"HTTPSConnectionPool(host='trends.google.com', port=443): Read timed out. (read timeout=5)"
1964,1791,tt0300556,movie,Timeline,Timeline,0,2003,\N,116,"Action,Adventure,Sci-Fi",timeline,2003-11-26,Timeline,80000000.0,19480739.0,26703184.0,Paramount Pictures,PG-13,Adventure,1,5.6,65126.0,,The request failed: Google returned a response with code 500
1965,9790,tt1270286,movie,To Save a Life,To Save a Life,0,2009,\N,120,Drama,to save a life,2010-01-22,To Save a Life,500000.0,3777210.0,3824868.0,Samuel Goldwyn Films,PG-13,Drama,1,6.8,5822.0,18.923076923076923,
1966,11100,tt1365519,movie,Tomb Raider,Tomb Raider,0,2018,\N,119,"Action,Adventure,Fantasy",tomb raider,2018-03-16,Tomb Raider,90000000.0,57421715.0,272648985.0,Warner Bros.,PG-13,Action,1,6.3,223301.0,14.442307692307692,
1967,1398,tt0246989,movie,Tomcats,Tomcats,0,2001,\N,95,Comedy,tomcats,2001-03-30,Tomcats,11000000.0,13558739.0,13558739.0,Sony Pictures,R,Comedy,1,5.3,19290.0,,"HTTPSConnectionPool(host='trends.google.com', port=443): Read timed out. (read timeout=5)"
1968,16321,tt1964418,movie,Tomorrowland,Tomorrowland,0,2015,\N,130,"Action,Adventure,Family",tomorrowland,2015-05-22,Tomorrowland,170000000.0,93436322.0,207283457.0,Walt Disney,PG,Adventure,1,6.4,188654.0,16.884615384615383,
1969,5201,tt0808510,movie,Tooth Fairy,Tooth Fairy,0,2010,\N,101,"Comedy,Family,Fantasy",tooth fairy,2010-01-22,Tooth Fairy,48000000.0,60022256.0,112610386.0,20th Century Fox,PG,Adventure,1,5.0,48876.0,7.326923076923077,
1970,21027,tt2784678,movie,Top Five,Top Five,0,2014,\N,102,"Comedy,Romance",top five,2014-12-12,Top Five,12000000.0,25317379.0,26001741.0,Paramount Pictures,R,Comedy,1,6.4,27379.0,22.0,
1971,1998,tt0329691,movie,Torque,Torque,0,2004,\N,84,"Action,Comedy,Crime",torque,2004-01-16,Torque,40000000.0,21176322.0,46176322.0,Warner Bros.,PG-13,Action,1,4.1,29214.0,89.5,
1972,3090,tt0471042,movie,Tower Heist,Tower Heist,0,2011,\N,104,"Action,Comedy,Crime",tower heist,2011-11-04,Tower Heist,85000000.0,78046570.0,150422946.0,Universal,PG-13,Comedy,1,6.2,149321.0,5.230769230769231,
1973,2548,tt0399095,movie,Trade,Trade,0,2007,\N,120,"Crime,Drama,Thriller",trade,2007-09-28,Trade,12000000.0,214202.0,1513388.0,Roadside Attractions,R,Drama,1,7.3,17807.0,82.67307692307692,
1974,881,tt0139654,movie,Training Day,Training Day,0,2001,\N,122,"Crime,Drama,Thriller",training day,2001-10-05,Training Day,45000000.0,76261036.0,104505362.0,Warner Bros.,R,Drama,1,7.7,461465.0,,The request failed: Google returned a response with code 500
1975,22787,tt3152624,movie,Trainwreck,Trainwreck,0,2015,\N,125,"Comedy,Drama,Romance",trainwreck,2015-07-17,Trainwreck,35000000.0,110212700.0,141123897.0,Universal,R,Comedy,1,6.2,141009.0,4.75,
1976,2610,tt0407265,movie,Transamerica,Transamerica,0,2005,\N,103,"Adventure,Comedy,Drama",transamerica,2006-01-20,Transamerica,1000000.0,9015303.0,16553163.0,Weinstein Co.,R,Drama,1,7.4,42138.0,40.98076923076923,
1977,2684,tt0418279,movie,Transformers,Transformers,0,2007,\N,144,"Action,Adventure,Sci-Fi",transformers,2007-07-02,Transformers,151000000.0,319246193.0,708272592.0,Paramount Pictures,PG-13,Action,1,7.0,665463.0,10.566037735849056,
1978,16114,tt1921149,movie,Trash,Trash,0,2014,\N,114,"Adventure,Crime,Drama",trash,2015-10-09,Trash,12000000.0,17484.0,6553186.0,Focus Features,R,Adventure,1,7.1,22576.0,76.17307692307692,
1979,851,tt0133240,movie,Treasure Planet,Treasure Planet,0,2002,\N,95,"Adventure,Animation,Family",treasure planet,2002-11-27,Treasure Planet,100000000.0,38120554.0,91800000.0,Walt Disney,PG,Adventure,1,7.2,129101.0,,"HTTPSConnectionPool(host='trends.google.com', port=443): Read timed out. (read timeout=5)"
1980,14636,tt1679335,movie,Trolls,Trolls,0,2016,\N,92,"Adventure,Animation,Comedy",trolls,2016-11-04,Trolls,125000000.0,153707064.0,344527425.0,20th Century Fox,PG,Adventure,1,6.4,88609.0,9.634615384615385,
1981,5760,tt0942385,movie,Tropic Thunder,Tropic Thunder,0,2008,\N,107,"Action,Comedy,War",tropic thunder,2008-08-13,Tropic Thunder,90000000.0,110515313.0,191145256.0,Paramount Pictures,R,Comedy,1,7.1,438548.0,5.019230769230769,
1982,17064,tt2083383,movie,Trouble with the Curve,Trouble with the Curve,0,2012,\N,111,"Drama,Sport",trouble with the curve,2012-09-21,Trouble with the Curve,60000000.0,35763137.0,47818913.0,Warner Bros.,PG-13,Drama,1,6.8,67227.0,6.326923076923077,
1983,2020,tt0332452,movie,Troy,Troy,0,2004,\N,163,Drama,troy,2004-05-14,Troy,150000000.0,133298577.0,484161265.0,Warner Bros.,R,Action,1,7.3,559005.0,28.526315789473685,
1984,7227,tt1087527,movie,Trucker,Trucker,0,2008,\N,90,Drama,trucker,2009-10-09,Trucker,1500000.0,52429.0,52429.0,Monterey Media,R,Drama,1,6.6,3563.0,64.98076923076923,
1985,13277,tt1529572,movie,Trust,Trust,0,2010,\N,106,"Crime,Drama,Mystery",trust,2011-04-01,Trust,4000000.0,120016.0,120016.0,Alchemy,R,Drama,1,6.9,43677.0,79.6923076923077,
1986,2770,tt0427968,movie,Trust the Man,Trust the Man,0,2005,\N,103,"Comedy,Drama,Romance",trust the man,2006-08-18,Trust the Man,9000000.0,1530535.0,2548378.0,Fox Searchlight,R,Comedy,1,5.7,8772.0,8.788461538461538,
1987,3077,tt0468565,movie,Tsotsi,Tsotsi,0,2005,\N,95,"Crime,Drama",tsotsi,2006-02-24,Tsotsi,3000000.0,2912606.0,11537539.0,Miramax,R,Drama,1,7.2,29117.0,12.326923076923077,
1988,1636,tt0283084,movie,Tuck Everlasting,Tuck Everlasting,0,2002,\N,90,"Drama,Family,Fantasy",tuck everlasting,2002-10-11,Tuck Everlasting,15000000.0,19161999.0,19344615.0,Walt Disney,PG,Drama,1,6.6,25022.0,,The request failed: Google returned a response with code 500
1989,3236,tt0491203,movie,Tulip Fever,Tulip Fever,0,2017,\N,105,"Drama,History,Romance",tulip fever,2017-09-01,Tulip Fever,25000000.0,2455635.0,6498776.0,Weinstein Co.,R,Drama,1,6.2,22506.0,4.9423076923076925,
1990,15803,tt1860353,movie,Turbo,Turbo,0,2013,\N,96,"Adventure,Animation,Comedy",turbo,2013-07-17,Turbo,135000000.0,83028130.0,286896578.0,20th Century Fox,PG,Adventure,1,6.4,107205.0,75.09615384615384,
1991,22668,tt3099498,movie,Tusk,Tusk,0,2014,\N,102,"Comedy,Horror",tusk,2014-09-19,Tusk,3000000.0,1821983.0,1857688.0,A24,R,Horror,1,5.3,61170.0,27.557692307692307,
1992,14964,tt17277218,tvEpisode,Two Brothers,Two Brothers,0,2022,\N,24,"Action,Adventure,Animation",two brothers,2004-06-25,Two Brothers,72000000.0,19176754.0,62176754.0,Universal,PG,Drama,1,9.7,72549.0,23.48,
1993,7448,tt1103275,movie,Two Lovers,Two Lovers,0,2008,\N,110,"Drama,Romance",two lovers,2009-02-13,Two Lovers,12000000.0,3149034.0,16349034.0,Magnolia Pictures,R,Drama,1,7.0,42777.0,20.5,
1994,16816,tt2032572,movie,USS Indianapolis: Men of Courage,USS Indianapolis: Men of Courage,0,2016,\N,128,"Action,Drama,History",uss indianapolis men of courage,2016-11-11,USS Indianapolis: Men of Courage,40000000.0,0.0,1641255.0,Saban Films,R,Drama,1,5.3,13990.0,12.692307692307692,
1995,6573,tt10387658,tvSeries,Ultramarines,Ultramarines,0,2008,2009,\N,Talk-Show,ultramarines,2011-02-26,Ultramarines,8900000.0,0.0,0.0,Codex Pictures,R,Action,1,,,6.346153846153846,
1996,2290,tt0370032,movie,Ultraviolet,Ultraviolet,0,2006,\N,88,"Action,Sci-Fi",ultraviolet,2006-03-03,Ultraviolet,30000000.0,18522064.0,30962112.0,Sony Pictures,PG-13,Action,1,4.3,83506.0,18.115384615384617,
1997,3216,tt0488658,movie,Unaccompanied Minors,Unaccompanied Minors,0,2006,\N,90,"Adventure,Comedy,Family",unaccompanied minors,2006-12-08,Unaccompanied Minors,25000000.0,16655224.0,21970831.0,Warner Bros.,PG,Adventure,1,5.3,12184.0,7.826923076923077,
1998,15426,tt1809398,movie,Unbroken,Unbroken,0,2014,\N,137,"Action,Biography,Drama",unbroken,2014-12-25,Unbroken,65000000.0,115637895.0,163527824.0,Universal,PG-13,Drama,1,7.2,178841.0,6.980769230769231,
1999,2073,tt0339840,movie,Undead,Undead,0,2003,\N,104,"Action,Comedy,Fantasy",undead,2005-07-01,Undead,750000.0,41196.0,229250.0,Lionsgate,R,Horror,1,5.4,14680.0,52.42307692307692,
