,Unnamed: 0.1,Unnamed: 0,tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,title_std,release_date,movie,production_budget,domestic_gross,worldwide_gross,distributor,mpaa_rating,genre,movie_same_name,averageRating,numVotes,search_index,error_message
120,920.0,2948,tt0452637,movie,Lady in the Water,Lady in the Water,0,2006,\N,110,"Drama,Fantasy,Mystery",lady in the water,2006-07-21,Lady in the Water,75000000.0,42285169.0,72785169.0,Warner Bros.,PG-13,Drama,1,5.5,102759.0,7.403846153846154,
121,921.0,2996,tt0457400,movie,Land of the Lost,Land of the Lost,0,2009,\N,102,"Action,Adventure,Comedy",land of the lost,2009-06-05,Land of the Lost,100000000.0,49438370.0,69548641.0,Universal,PG-13,Comedy,1,5.3,74292.0,5.0,
123,923.0,5185,tt0805564,movie,Lars and the Real Girl,Lars and the Real Girl,0,2007,\N,106,"Comedy,Drama,Romance",lars and the real girl,2007-10-12,Lars and the Real Girl,12500000.0,5956480.0,11277119.0,MGM,PG-13,Comedy,1,7.3,152320.0,5.923076923076923,
124,924.0,2622,tt0408985,movie,Last Holiday,Last Holiday,0,2006,\N,112,"Comedy,Drama,Romance",last holiday,2006-01-13,Last Holiday,45000000.0,38399961.0,43343247.0,Paramount Pictures,PG-13,Comedy,1,6.5,34997.0,42.57692307692308,
125,925.0,1439,tt0253200,movie,Last Orders,Last Orders,0,2001,\N,109,Drama,last orders,2002-02-15,Last Orders,12000000.0,2326407.0,2326407.0,Sony Pictures Classics,R,Drama,1,6.9,6594.0,,The request failed: Google returned a response with code 500
126,926.0,8853,tt1204975,movie,Last Vegas,Last Vegas,0,2013,\N,105,Comedy,last vegas,2013-01-28,Last Vegas,28000000.0,63914167.0,112914167.0,CBS Films,PG-13,Comedy,1,6.6,135800.0,74.05660377358491,
127,927.0,2096,tt0345551,movie,Latter Days,Latter Days,0,2003,\N,107,"Comedy,Drama,Romance",latter days,2004-01-30,Latter Days,850000.0,833118.0,865708.0,TLA Releasing,R,Drama,1,7.0,18366.0,50.5,
128,928.0,8952,tt1212450,movie,Lawless,Lawless,0,2012,\N,116,"Biography,Crime,Drama",lawless,2012-08-29,Lawless,26000000.0,37397291.0,54393637.0,Weinstein Co.,R,Drama,1,7.2,250521.0,20.173076923076923,
129,929.0,20693,tt27454409,tvEpisode,Le Scaphandre et le Papillon,Le Scaphandre et le Papillon,0,2020,\N,\N,Talk-Show,le scaphandre et le papillon,2007-11-30,Le Scaphandre et le Papillon,14000000.0,5990075.0,22754472.0,Miramax,PG-13,Drama,1,,,11.346153846153848,
131,931.0,1420,tt0250494,movie,Legally Blonde,Legally Blonde,0,2001,\N,96,"Comedy,Romance",legally blonde,2001-07-13,Legally Blonde,18000000.0,96493426.0,141809235.0,MGM,PG-13,Comedy,1,6.4,238542.0,,The request failed: Google returned a response with code 500
132,932.0,20671,tt27453615,tvEpisode,Les Choristes,Les Choristes,0,2019,\N,\N,Talk-Show,les choristes,2004-11-26,Les Choristes,5500000.0,3629758.0,83529758.0,Miramax,PG-13,Drama,1,,,34.04255319148936,
133,933.0,2976,tt0454987,movie,Let's Go to Prison,Let's Go to Prison,0,2006,\N,84,"Comedy,Crime",lets go to prison,2006-11-17,Let's Go to Prison,4000000.0,4630045.0,4630045.0,Universal,R,Comedy,1,5.9,26295.0,4.019230769230769,
134,934.0,3277,tt0498380,movie,Letters from Iwo Jima,Letters from Iwo Jima,0,2006,\N,141,"Action,Adventure,Drama",letters from iwo jima,2006-12-20,Letters from Iwo Jima,13000000.0,13756082.0,67867998.0,Warner Bros.,R,Drama,1,7.8,168192.0,6.384615384615385,
135,935.0,12402,tt1462054,movie,Letters to God,Letters to God,0,2010,\N,110,Drama,letters to god,2010-04-09,Letters to God,3000000.0,2848587.0,3237452.0,Vivendi Entertainment,PG,Drama,1,6.2,5158.0,4.1923076923076925,
136,936.0,5594,tt0892318,movie,Letters to Juliet,Letters to Juliet,0,2010,\N,105,"Adventure,Comedy,Drama",letters to juliet,2010-05-14,Letters to Juliet,30000000.0,53032453.0,82148538.0,Summit Entertainment,PG,Drama,1,6.5,105586.0,5.25,
138,938.0,2973,tt0454876,movie,Life of Pi,Life of Pi,0,2012,\N,127,"Adventure,Drama,Fantasy",life of pi,2012-11-21,Life of Pi,120000000.0,124987022.0,607258634.0,20th Century Fox,PG,Drama,1,7.9,655585.0,5.5,
139,939.0,27914,tt5619332,movie,Life of the Party,Life of the Party,0,2018,\N,105,Comedy,life of the party,2018-05-11,Life of the Party,30000000.0,52856061.0,65556061.0,Warner Bros.,PG-13,Comedy,1,5.6,38752.0,8.057692307692308,
140,940.0,26255,tt4786282,movie,Lights Out,Lights Out,0,2016,\N,81,"Horror,Mystery",lights out,2016-07-22,Lights Out,5000000.0,67268835.0,148868835.0,Warner Bros.,PG-13,Horror,1,6.3,139475.0,7.403846153846154,
141,941.0,15151,tt1758692,movie,Like Crazy,Like Crazy,0,2011,\N,86,"Drama,Romance",like crazy,2011-10-28,Like Crazy,250000.0,3395391.0,3728400.0,Paramount Pictures,PG-13,Drama,1,6.6,62933.0,34.46153846153846,
144,944.0,2889,tt0443272,movie,Lincoln,Lincoln,0,2012,\N,150,"Biography,Drama,History",lincoln,2012-11-09,Lincoln,65000000.0,182207973.0,273346281.0,Walt Disney,PG-13,Drama,1,7.3,269008.0,58.21153846153846,
146,946.0,5590,tt0891527,movie,Lions for Lambs,Lions for Lambs,0,2007,\N,92,"Crime,Drama,Mystery",lions for lambs,2007-11-09,Lions for Lambs,35000000.0,14998070.0,63211088.0,United Artists,R,Drama,1,6.2,51870.0,4.6923076923076925,
147,947.0,15431,tt1810683,movie,Little Boy,Little Boy,0,2015,\N,106,"Drama,History,War",little boy,2015-04-24,Little Boy,20000000.0,6485961.0,17768390.0,Open Road,PG-13,Drama,1,7.3,23996.0,50.40384615384615,
150,950.0,2785,tt0430304,movie,Little Man,Little Man,0,2006,\N,98,"Comedy,Crime",little man,2006-07-14,Little Man,64000000.0,58636047.0,101636047.0,Sony Pictures,PG-13,Comedy,1,4.5,58687.0,29.46153846153846,
152,952.0,2055,tt0337978,movie,Live Free or Die Hard,Live Free or Die Hard,0,2007,\N,128,"Action,Thriller",live free or die hard,2007-06-27,Live Free or Die Hard,110000000.0,134529403.0,382288147.0,20th Century Fox,PG-13,Action,1,7.1,416225.0,7.423076923076923,
153,953.0,19124,tt2361317,movie,Live by Night,Live by Night,0,2016,\N,129,"Action,Crime,Drama",live by night,2016-12-25,Live by Night,65000000.0,10378555.0,21778555.0,Warner Bros.,R,Drama,1,6.4,59178.0,11.18867924528302,
154,954.0,23139,tt3315342,movie,Logan,Logan,0,2017,\N,137,"Action,Drama,Sci-Fi",logan,2017-03-03,Logan,127000000.0,226277068.0,615476965.0,20th Century Fox,R,Action,1,8.1,809430.0,17.76923076923077,
155,955.0,27574,tt5439796,movie,Logan Lucky,Logan Lucky,0,2017,\N,118,"Action,Comedy,Crime",logan lucky,2017-08-18,Logan Lucky,29000000.0,27778642.0,43886147.0,Bleecker Street,PG-13,Comedy,1,7.0,159095.0,3.173076923076923,
156,956.0,2921,tt0449061,movie,London,London,0,2005,\N,92,"Drama,Romance",london,2006-02-10,London,2000000.0,12667.0,12667.0,IDP/Goldwyn/Roadside,R,Drama,1,6.4,24436.0,44.55769230769231,
157,957.0,23112,tt3300542,movie,London Has Fallen,London Has Fallen,0,2016,\N,99,"Action,Thriller",london has fallen,2016-03-04,London Has Fallen,60000000.0,62524260.0,194094168.0,Focus Features,R,Action,1,5.9,166653.0,4.096153846153846,
158,958.0,7269,tt1091191,movie,Lone Survivor,Lone Survivor,0,2013,\N,121,"Action,Biography,Drama",lone survivor,2013-12-25,Lone Survivor,40000000.0,125095601.0,149804632.0,Universal,R,Action,1,7.5,300918.0,8.865384615384615,
159,959.0,2430,tt0385056,movie,Lonesome Jim,Lonesome Jim,0,2005,\N,95,"Comedy,Drama",lonesome jim,2006-03-24,Lonesome Jim,500000.0,154187.0,602789.0,IFC Films,R,Comedy,1,6.5,8033.0,20.307692307692307,
161,961.0,9884,tt1276104,movie,Looper,Looper,0,2012,\N,119,"Action,Drama,Sci-Fi",looper,2012-09-28,Looper,30000000.0,66486205.0,170466405.0,Sony Pictures,R,Action,1,7.4,594557.0,6.461538461538462,
162,962.0,2552,tt0399295,movie,Lord of War,Lord of War,0,2005,\N,122,"Crime,Drama",lord of war,2005-09-16,Lord of War,42000000.0,24149632.0,60437727.0,Lionsgate,R,Action,1,7.6,331512.0,13.0,
163,963.0,2034,tt0335266,movie,Lost in Translation,Lost in Translation,0,2003,\N,102,"Comedy,Drama",lost in translation,2003-09-12,Lost in Translation,4000000.0,44585453.0,117085297.0,Focus Features,R,Drama,1,7.7,477669.0,,The request failed: Google returned a response with code 500
164,964.0,5927,tt0979434,movie,Lottery Ticket,Lottery Ticket,0,2010,\N,99,Comedy,lottery ticket,2010-08-20,Lottery Ticket,17000000.0,24719879.0,24719879.0,Warner Bros.,PG-13,Comedy,1,5.0,11425.0,9.25,
165,965.0,5626,tt0899106,movie,Love Happens,Love Happens,0,2009,\N,109,"Drama,Romance",love happens,2009-09-18,Love Happens,18000000.0,22965110.0,36133014.0,Universal,PG-13,Drama,1,5.7,33753.0,4.6923076923076925,
167,967.0,7824,tt1125929,movie,Love Ranch,Love Ranch,0,2010,\N,117,"Biography,Comedy,Drama",love ranch,2010-06-30,Love Ranch,25000000.0,137885.0,146149.0,,R,Drama,1,5.6,3331.0,8.442307692307692,
168,968.0,25294,tt4305236,tvEpisode,Love and Other Drugs,Love and Other Drugs,0,2014,\N,42,"Drama,Reality-TV",love and other drugs,2010-11-24,Love and Other Drugs,30000000.0,32367005.0,102716321.0,20th Century Fox,R,Drama,1,7.3,13.0,3.0384615384615383,
169,969.0,3189,tt0484740,movie,Love in the Time of Cholera,Love in the Time of Cholera,0,2007,\N,139,"Drama,Romance",love in the time of cholera,2007-11-16,Love in the Time of Cholera,45000000.0,4617608.0,31077418.0,New Line,R,Drama,1,6.4,23847.0,7.538461538461538,
170,970.0,18638,tt2279339,movie,Love the Coopers,Love the Coopers,0,2015,\N,107,"Comedy,Fantasy,Romance",love the coopers,2015-11-13,Love the Coopers,18000000.0,26302731.0,42227490.0,CBS Films,PG-13,Comedy,1,5.8,25724.0,2.8076923076923075,
171,971.0,26983,tt5164432,movie,"Love, Simon","Love, Simon",0,2018,\N,110,"Comedy,Drama",love simon,2018-03-16,"Love, Simon",10000000.0,40826341.0,65521685.0,20th Century Fox,PG-13,Drama,1,7.5,122708.0,3.5576923076923075,
172,972.0,8151,tt1150947,movie,"Lovely, Still","Lovely, Still",0,2008,\N,92,"Drama,Romance",lovely still,2010-09-10,"Lovely, Still",5000000.0,127564.0,282687.0,Monterey Media,PG,Drama,1,7.1,2351.0,8.76923076923077,
173,973.0,26035,tt4669986,movie,Loving,Loving,0,2016,\N,123,"Biography,Drama,Romance",loving,2016-11-04,Loving,9000000.0,7710234.0,12898064.0,Focus Features,PG-13,Drama,1,7.0,35994.0,85.82692307692308,
174,974.0,11111,tt1366338,movie,Lowriders,Lowriders,0,2016,\N,98,"Adventure,Crime,Drama",lowriders,2017-05-12,Lowriders,916000.0,6179955.0,6188421.0,BH Tilt,PG-13,Drama,1,5.7,2686.0,11.51923076923077,
175,975.0,2060,tt0338216,movie,Lucky You,Lucky You,0,2007,\N,124,"Drama,Romance,Sport",lucky you,2007-05-04,Lucky You,55000000.0,5755286.0,6521829.0,Warner Bros.,PG-13,Drama,1,5.9,21046.0,31.903846153846157,
176,976.0,21600,tt2872732,movie,Lucy,Lucy,0,2014,\N,89,"Action,Sci-Fi,Thriller",lucy,2014-07-25,Lucy,40000000.0,126573960.0,457507776.0,Universal,R,Action,1,6.4,522641.0,50.44230769230769,
178,978.0,12528,tt1470023,movie,MacGruber,MacGruber,0,2010,\N,90,"Action,Comedy",macgruber,2010-05-21,MacGruber,10000000.0,8525600.0,8629895.0,Universal,R,Comedy,1,5.6,46790.0,7.173076923076923,
179,979.0,5952,tt0985694,movie,Machete,Machete,0,2010,\N,105,"Action,Crime,Thriller",machete,2010-09-03,Machete,12500000.0,26593646.0,46370970.0,20th Century Fox,R,Action,1,6.6,202273.0,18.21153846153846,
180,980.0,16642,tt2002718,movie,Machete Kills,Machete Kills,0,2013,\N,107,"Action,Comedy,Crime",machete kills,2013-10-11,Machete Kills,20000000.0,8008161.0,18273009.0,Open Road,R,Action,1,5.6,81465.0,9.48076923076923,
181,981.0,13898,tt1586752,movie,Machine Gun Preacher,Machine Gun Preacher,0,2011,\N,129,"Action,Biography,Crime",machine gun preacher,2011-09-23,Machine Gun Preacher,30000000.0,538690.0,3721988.0,Relativity,R,Drama,1,6.7,68313.0,5.365384615384615,
182,982.0,11478,tt1392190,movie,Mad Max: Fury Road,Mad Max: Fury Road,0,2015,\N,120,"Action,Adventure,Sci-Fi",mad max fury road,2015-05-15,Mad Max: Fury Road,150000000.0,153636354.0,370651733.0,Warner Bros.,R,Action,1,8.1,1055607.0,4.653846153846154,
184,984.0,2130,tt0351283,movie,Madagascar,Madagascar,0,2005,\N,86,"Adventure,Animation,Comedy",madagascar,2005-05-27,Madagascar,75000000.0,193595521.0,556559566.0,Dreamworks SKG,PG,Adventure,1,6.9,426918.0,29.615384615384617,
185,985.0,9915,tt1277953,movie,Madagascar 3: Europe's Most Wanted,Madagascar 3: Europe's Most Wanted,0,2012,\N,95,"Adventure,Animation,Comedy",madagascar  europes most wanted,2012-06-08,Madagascar 3: Europe's Most Wanted,145000000.0,216391482.0,746921271.0,Paramount Pictures,PG,Adventure,1,6.8,193434.0,9.0,
186,986.0,3150,tt0479952,movie,Madagascar: Escape 2 Africa,Madagascar: Escape 2 Africa,0,2008,\N,89,"Adventure,Animation,Comedy",madagascar escape  africa,2008-11-07,Madagascar: Escape 2 Africa,150000000.0,180174880.0,599680774.0,Paramount Pictures,PG,Adventure,1,6.6,241925.0,6.923076923076923,
187,987.0,1289,tt0227005,movie,Made,Made,0,2001,\N,95,"Comedy,Crime,Drama",made,2001-07-13,Made,5000000.0,5308707.0,5476060.0,Artisan,R,Comedy,1,6.3,19162.0,,The request failed: Google returned a response with code 500
188,988.0,11196,tt1371155,movie,Made in Dagenham,Made in Dagenham,0,2010,\N,113,"Comedy,Drama,History",made in dagenham,2010-11-19,Made in Dagenham,8000000.0,1095369.0,15644196.0,Sony Pictures Classics,R,Drama,1,7.1,15899.0,6.711538461538462,
189,989.0,15299,tt1787759,movie,Madea's Big Happy Family,Madea's Big Happy Family,0,2011,\N,106,"Comedy,Drama",madeas big happy family,2011-04-22,Madea's Big Happy Family,25000000.0,53345287.0,54160818.0,Lionsgate,PG-13,Drama,1,4.8,8513.0,10.98076923076923,
190,990.0,2980,tt0455612,movie,Madea's Family Reunion,Madea's Family Reunion,0,2006,\N,107,"Comedy,Drama,Romance",madeas family reunion,2006-02-24,Madea's Family Reunion,10000000.0,63257940.0,63320521.0,Lionsgate,PG-13,Comedy,1,5.3,11829.0,5.307692307692308,
191,991.0,1176,tt0206113,movie,Madison,Madison,0,2001,\N,94,"Drama,Sport",madison,2005-04-22,Madison,15500000.0,517262.0,517262.0,MGM,PG,Drama,1,6.3,1532.0,80.59615384615384,
192,992.0,15913,tt1881002,movie,Maggie,Maggie,0,2015,\N,95,"Drama,Horror,Sci-Fi",maggie,2015-05-08,Maggie,4500000.0,187112.0,664346.0,Roadside Attractions,PG-13,Drama,1,5.6,46075.0,68.90384615384616,
193,993.0,16099,tt1915581,movie,Magic Mike,Magic Mike,0,2012,\N,110,"Comedy,Drama",magic mike,2012-06-29,Magic Mike,7000000.0,113721571.0,170549753.0,Warner Bros.,R,Comedy,1,6.1,145703.0,4.019230769230769,
194,994.0,18539,tt2268016,movie,Magic Mike XXL,Magic Mike XXL,0,2015,\N,115,"Comedy,Drama,Music",magic mike xxl,2015-07-01,Magic Mike XXL,14500000.0,66013057.0,123709460.0,Warner Bros.,R,Comedy,1,5.6,60601.0,5.057692307692308,
196,996.0,16770,tt2023587,movie,Mama,Mama,0,2013,\N,100,"Fantasy,Horror,Thriller",mama,2013-01-18,Mama,15000000.0,71628180.0,148095566.0,Universal,PG-13,Horror,1,6.2,189256.0,59.05769230769231,
198,998.0,3182,tt0483726,movie,Man of the Year,Man of the Year,0,2006,\N,115,"Comedy,Drama,Romance",man of the year,2006-10-13,Man of the Year,20000000.0,37442180.0,41342180.0,Universal,PG-13,Comedy,1,6.2,34559.0,13.211538461538462,
199,999.0,24735,tt4034228,movie,Manchester by the Sea,Manchester by the Sea,0,2016,\N,137,Drama,manchester by the sea,2016-11-18,Manchester by the Sea,8500000.0,47695371.0,77733867.0,Roadside Attractions,R,Drama,1,7.8,302748.0,9.26923076923077,
0,1100.0,8518,tt1179891,movie,My Bloody Valentine,My Bloody Valentine,0,2009,\N,101,"Horror,Mystery,Thriller",my bloody valentine,2009-01-16,My Bloody Valentine,14000000.0,51545952.0,102836002.0,Lionsgate,R,Horror,1,5.4,59324.0,15.346153846153848,
1,1101.0,4981,tt0765120,movie,My Blueberry Nights,My Blueberry Nights,0,2007,\N,95,"Drama,Romance",my blueberry nights,2008-04-04,My Blueberry Nights,10000000.0,866778.0,22198996.0,Weinstein Co.,PG-13,Drama,1,6.6,56026.0,26.692307692307693,
2,1102.0,7096,tt1078588,movie,My Sister's Keeper,My Sister's Keeper,0,2009,\N,109,"Drama,Family",my sisters keeper,2009-06-26,My Sister's Keeper,27500000.0,49200230.0,96673002.0,Warner Bros.,PG-13,Drama,1,7.3,96896.0,6.596153846153846,
3,1103.0,5502,tt0872230,movie,My Soul to Take,My Soul to Take,0,2010,\N,107,"Horror,Mystery,Thriller",my soul to take,2010-10-08,My Soul to Take,25000000.0,14744435.0,16727470.0,Universal,R,Horror,1,4.7,21416.0,4.596153846153846,
4,1104.0,2397,tt0382189,movie,My Summer of Love,My Summer of Love,0,2004,\N,86,"Drama,Romance",my summer of love,2005-06-17,My Summer of Love,1700000.0,1000915.0,4727375.0,Focus Features,R,Drama,1,6.7,21478.0,17.71153846153846,
5,1105.0,3061,tt0465624,movie,My Super Ex-Girlfriend,My Super Ex-Girlfriend,0,2006,\N,96,"Comedy,Romance,Sci-Fi",my super exgirlfriend,2006-07-21,My Super Ex-Girlfriend,30000000.0,22530295.0,60772856.0,20th Century Fox,PG-13,Comedy,1,5.2,66358.0,6.5,
6,1106.0,14462,tt1655420,movie,My Week with Marilyn,My Week with Marilyn,0,2011,\N,99,"Biography,Drama",my week with marilyn,2011-11-23,My Week with Marilyn,10000000.0,14597405.0,34240572.0,Weinstein Co.,R,Drama,1,6.9,88963.0,3.9038461538461537,
7,1107.0,1973,tt0327056,movie,Mystic River,Mystic River,0,2003,\N,138,"Crime,Drama,Mystery",mystic river,2003-10-08,Mystic River,30000000.0,90135191.0,156822020.0,Warner Bros.,R,Drama,1,7.9,475611.0,,The request failed: Google returned a response with code 500
8,1108.0,3000,tt0457510,movie,Nacho Libre,Nacho Libre,0,2006,\N,92,"Comedy,Family,Sport",nacho libre,2006-06-16,Nacho Libre,32000000.0,80197993.0,99296462.0,Paramount Pictures,PG,Comedy,1,5.9,92206.0,6.653846153846154,
9,1109.0,2529,tt0396752,movie,Nanny McPhee,Nanny McPhee,0,2005,\N,97,"Comedy,Family,Fantasy",nanny mcphee,2006-01-27,Nanny McPhee,25000000.0,47279279.0,128745578.0,Universal,PG,Adventure,1,6.6,83241.0,10.23076923076923,
10,1110.0,2328,tt0374900,movie,Napoleon Dynamite,Napoleon Dynamite,0,2004,\N,96,Comedy,napoleon dynamite,2004-06-11,Napoleon Dynamite,400000.0,44540956.0,46122713.0,Fox Searchlight,PG,Comedy,1,7.0,232454.0,17.91304347826087,
11,1111.0,2277,tt0368891,movie,National Treasure,National Treasure,0,2004,\N,131,"Action,Adventure,Mystery",national treasure,2004-11-19,National Treasure,100000000.0,173005002.0,331323410.0,Walt Disney,PG,Adventure,1,6.9,348571.0,9.91304347826087,
12,1112.0,15493,tt1821549,movie,Nebraska,Nebraska,0,2013,\N,115,Drama,nebraska,2013-11-15,Nebraska,12000000.0,17654912.0,24761360.0,Paramount Pictures,R,Drama,1,7.7,121447.0,76.78846153846153,
13,1113.0,19173,tt2369135,movie,Need for Speed,Need for Speed,0,2014,\N,132,"Action,Crime,Thriller",need for speed,2014-03-14,Need for Speed,66000000.0,43568507.0,194169619.0,Walt Disney,PG-13,Action,1,6.4,176588.0,57.0,
14,1114.0,25562,tt4438848,movie,Neighbors 2: Sorority Rising,Neighbors 2: Sorority Rising,0,2016,\N,92,Comedy,neighbors  sorority rising,2016-05-20,Neighbors 2: Sorority Rising,35000000.0,55340730.0,108758521.0,Universal,R,Comedy,1,5.7,128446.0,4.019230769230769,
15,1115.0,6361,tt1023111,movie,Never Back Down,Never Back Down,0,2008,\N,113,"Action,Drama,Sport",never back down,2008-03-14,Never Back Down,21000000.0,24850922.0,39319801.0,Summit Entertainment,PG-13,Action,1,6.5,105135.0,5.826923076923077,
16,1116.0,10660,tt1334260,movie,Never Let Me Go,Never Let Me Go,0,2010,\N,103,"Drama,Romance,Sci-Fi",never let me go,2010-09-15,Never Let Me Go,15000000.0,2434652.0,11173718.0,Fox Searchlight,R,Drama,1,7.1,151046.0,20.903846153846157,
17,1117.0,2211,tt0363282,movie,New York Minute,New York Minute,0,2004,\N,91,"Comedy,Crime,Family",new york minute,2004-05-07,New York Minute,40000000.0,14018364.0,21215882.0,Warner Bros.,PG,Comedy,1,4.9,24626.0,25.27777777777778,
18,1118.0,7372,tt1097013,movie,Next Day Air,Next Day Air,0,2009,\N,84,"Action,Comedy,Crime",next day air,2009-05-08,Next Day Air,3000000.0,10027047.0,10172519.0,Summit Entertainment,R,Comedy,1,5.7,11020.0,5.846153846153846,
19,1119.0,1857,tt0309912,movie,Nicholas Nickleby,Nicholas Nickleby,0,2002,\N,132,"Adventure,Drama,Romance",nicholas nickleby,2002-12-27,Nicholas Nickleby,10000000.0,1562800.0,1562800.0,United Artists,PG,Drama,1,7.1,13305.0,,The request failed: Google returned a response with code 500
20,1120.0,5933,tt0981227,movie,Nick and Norah's Infinite Playlist,Nick and Norah's Infinite Playlist,0,2008,\N,90,"Comedy,Drama,Music",nick and norahs infinite playlist,2008-10-03,Nick and Norah's Infinite Playlist,10000000.0,31487293.0,33886017.0,Sony Pictures,PG-13,Drama,1,6.6,94771.0,6.25,
21,1121.0,30187,tt6781982,movie,Night School,Night School,0,2018,\N,111,Comedy,night school,2018-09-28,Night School,29000000.0,66906825.0,84406825.0,Universal,PG-13,Comedy,1,5.6,43460.0,11.903846153846152,
22,1122.0,3127,tt0477347,movie,Night at the Museum,Night at the Museum,0,2006,\N,108,"Adventure,Comedy,Family",night at the museum,2006-12-22,Night at the Museum,110000000.0,250863268.0,579446407.0,20th Century Fox,PG,Adventure,1,6.5,368752.0,5.423076923076923,
23,1123.0,2631,tt0410377,movie,Nim's Island,Nim's Island,0,2008,\N,96,"Adventure,Family,Fantasy",nims island,2008-04-04,Nim's Island,37000000.0,48006762.0,101857425.0,20th Century Fox,PG,Adventure,1,6.0,36451.0,4.673076923076923,
24,1124.0,8590,tt1186367,movie,Ninja Assassin,Ninja Assassin,0,2009,\N,99,"Action,Thriller",ninja assassin,2009-11-25,Ninja Assassin,50000000.0,38122883.0,62209892.0,Warner Bros.,R,Action,1,6.3,74595.0,12.01923076923077,
25,1125.0,3128,tt0477348,movie,No Country for Old Men,No Country for Old Men,0,2007,\N,122,"Crime,Drama,Thriller",no country for old men,2007-11-09,No Country for Old Men,25000000.0,74273505.0,164035753.0,Miramax,R,Action,1,8.2,1031101.0,6.596153846153846,
26,1126.0,1643,tt0283509,movie,No Man's Land,No Man's Land,0,2001,\N,98,"Comedy,Drama,War",no mans land,2001-12-07,No Man's Land,1000000.0,1067481.0,2684207.0,MGM,R,Drama,1,7.9,48380.0,,The request failed: Google returned a response with code 500
27,1127.0,16298,tt1959490,movie,Noah,Noah,0,2014,\N,138,"Action,Adventure,Drama",noah,2014-03-28,Noah,130000000.0,101200044.0,352831065.0,Paramount Pictures,PG-13,Drama,1,5.8,263405.0,29.98076923076923,
